Test Time / s,Unix Time / s,Voltage / V,Current / A,Cycle Count / 1,Capacity / %,Power / W,Ambient Temperature / degC
135780.0,1760135780,3.8389,0.2322,316,86.2932,0.8912,26.5624
135840.0,1760135840,3.8377,0.171,317,86.3381,0.6563,26.259
135900.0,1760135900,3.8395,0.2296,317,86.3542,0.8815,26.502
135960.0,1760135960,3.8497,0.174,317,86.3309,0.6699,25.9549
136020.0,1760136020,3.8237,0.1637,317,86.2563,0.6258,25.9687
136080.0,1760136080,3.8309,0.3152,317,86.1169,1.2076,25.96
136140.0,1760136140,3.8411,0.2549,317,86.2194,0.9789,26.5296
136200.0,1760136200,3.839,0.3504,317,86.2805,1.345,26.5876
136260.0,1760136260,3.8377,0.3763,318,86.1512,1.4441,26.6571
136320.0,1760136320,3.8608,0.304,318,86.2803,1.1735,26.2886
136380.0,1760136380,3.839,0.3784,318,86.2938,1.4526,26.3751
136440.0,1760136440,3.8434,0.3297,318,86.2226,1.2671,26.4288
136500.0,1760136500,3.8272,0.2842,318,85.9588,1.0877,26.7097
136560.0,1760136560,3.8205,0.3963,318,86.0931,1.5141,26.8537
136620.0,1760136620,3.8281,0.3801,318,86.3377,1.4552,26.6652
136680.0,1760136680,3.8369,0.3951,319,86.1346,1.5159,26.589
136740.0,1760136740,3.8327,0.5292,319,86.0112,2.0282,26.9016
136800.0,1760136800,3.8335,0.3673,319,86.2603,1.408,26.4584
136860.0,1760136860,3.8263,0.4758,319,86.1542,1.8205,26.5228
136920.0,1760136920,3.8246,0.4198,319,86.2332,1.6058,26.535
136980.0,1760136980,3.8257,0.5278,319,86.1587,2.0192,26.4561
137040.0,1760137040,3.8343,0.51,319,86.165,1.9554,26.6073
137100.0,1760137100,3.8349,0.5265,320,86.1492,2.0193,26.4368
137160.0,1760137160,3.8161,0.4727,320,86.1678,1.804,26.827
137220.0,1760137220,3.8339,0.4939,320,86.2861,1.8937,26.7525
137280.0,1760137280,3.8188,0.5907,320,86.1735,2.2556,27.012
137340.0,1760137340,3.8284,0.6448,320,85.9614,2.4685,26.4484
137400.0,1760137400,3.8221,0.592,320,86.1156,2.2628,27.1174
137460.0,1760137460,3.8395,0.5348,320,86.1632,2.0532,26.3818
137520.0,1760137520,3.8192,0.608,320,86.1603,2.3222,26.5203
137580.0,1760137580,3.824,0.7238,321,86.0221,2.7676,26.7334
137640.0,1760137640,3.8284,0.6186,321,86.1417,2.3683,27.0402
137700.0,1760137700,3.813,0.6975,321,86.115,2.6597,26.8921
137760.0,1760137760,3.8212,0.5982,321,86.2389,2.2859,26.7239
137820.0,1760137820,3.8174,0.6437,321,85.9655,2.4573,26.6559
137880.0,1760137880,3.8146,0.6872,321,85.9774,2.6214,26.5793
137940.0,1760137940,3.8149,0.6863,321,85.986,2.6183,27.0857
138000.0,1760138000,3.8298,0.6382,322,85.9639,2.4442,26.9858
138060.0,1760138060,3.8121,0.6459,322,85.9245,2.4622,27.1081
138120.0,1760138120,3.8225,0.7454,322,85.7674,2.8494,27.0021
138180.0,1760138180,3.8204,0.7651,322,85.9464,2.9229,26.4156
138240.0,1760138240,3.8032,0.7904,322,86.0035,3.0059,26.7209
138300.0,1760138300,3.8215,0.814,322,85.9273,3.1108,27.0873
138360.0,1760138360,3.8027,0.7394,322,86.1146,2.8118,26.8664
138420.0,1760138420,3.8218,0.7258,323,85.9538,2.7738,26.8233
138480.0,1760138480,3.8105,0.8173,323,86.049,3.1145,26.7934
138540.0,1760138540,3.8148,0.7937,323,85.9598,3.0277,27.1905
138600.0,1760138600,3.8015,0.7169,323,85.9982,2.7254,27.0366
138660.0,1760138660,3.815,0.7222,323,85.9476,2.7551,27.0557
138720.0,1760138720,3.823,0.8061,323,86.0281,3.0816,26.9017
138780.0,1760138780,3.8047,0.78,323,85.9164,2.9675,27.0487
138840.0,1760138840,3.8064,0.7947,324,85.945,3.0248,26.7637
138900.0,1760138900,3.8165,0.8565,324,85.9282,3.269,27.0608
138960.0,1760138960,3.8161,0.8476,324,85.8693,3.2344,26.58
139020.0,1760139020,3.7868,0.8826,324,85.9184,3.3421,26.8061
139080.0,1760139080,3.8315,0.7258,324,86.0584,2.7808,26.936
139140.0,1760139140,3.8152,0.841,324,85.8518,3.2087,27.5739
139200.0,1760139200,3.8167,0.8689,324,85.9008,3.3162,26.7672
139260.0,1760139260,3.8082,0.7633,325,85.9618,2.907,26.8005
139320.0,1760139320,3.7906,0.8122,325,85.9463,3.0789,27.138
139380.0,1760139380,3.8151,0.808,325,85.85,3.0827,27.4515
139440.0,1760139440,3.8013,0.856,325,85.6525,3.2538,27.1828
139500.0,1760139500,3.8131,0.9409,325,85.8786,3.5877,27.3571
139560.0,1760139560,3.804,0.965,325,85.654,3.6707,27.1749
139620.0,1760139620,3.8096,0.8272,325,85.9434,3.1514,27.0366
139680.0,1760139680,3.7985,0.8982,326,85.8337,3.4116,27.2184
139740.0,1760139740,3.8148,0.9034,326,85.8945,3.4463,27.0811
139800.0,1760139800,3.7931,0.8982,326,85.7368,3.407,27.3601
139860.0,1760139860,3.8268,0.9019,326,85.6793,3.4514,26.9036
139920.0,1760139920,3.8271,0.9,326,85.819,3.4444,27.408
139980.0,1760139980,3.8205,0.9718,326,85.7901,3.7129,27.302
140040.0,1760140040,3.8163,0.945,326,85.7482,3.6063,27.2365
140100.0,1760140100,3.8026,0.839,327,85.7891,3.1903,26.8729
140160.0,1760140160,3.8158,0.9337,327,85.9986,3.5626,27.0881
140220.0,1760140220,3.802,0.9401,327,85.8389,3.5743,27.5358
140280.0,1760140280,3.7871,0.9126,327,85.851,3.4562,27.2393
140340.0,1760140340,3.8172,0.9546,327,85.8296,3.6439,27.3772
140400.0,1760140400,3.8134,0.9083,327,85.8756,3.4637,27.1156
140460.0,1760140460,3.8007,0.9095,327,85.7372,3.4569,27.2937
140520.0,1760140520,3.7877,0.9059,327,85.5833,3.4314,27.0292
140580.0,1760140580,3.7945,0.7991,328,85.7279,3.0321,27.2453
140640.0,1760140640,3.7822,0.8958,328,85.8032,3.3882,27.3839
140700.0,1760140700,3.8088,0.8661,328,85.6561,3.2987,27.3573
140760.0,1760140760,3.7833,0.8395,328,85.7151,3.1761,27.0984
140820.0,1760140820,3.8016,0.9696,328,85.6694,3.6862,27.322
140880.0,1760140880,3.7909,0.922,328,85.8405,3.4952,27.4671
140940.0,1760140940,3.7844,0.8939,328,85.7759,3.3829,27.3022
141000.0,1760141000,3.8007,0.8655,329,85.7638,3.2896,27.2716
141060.0,1760141060,3.7946,0.9067,329,85.7572,3.4405,27.7501
141120.0,1760141120,3.8058,0.9393,329,85.7003,3.5747,27.2127
141180.0,1760141180,3.7845,0.846,329,85.7149,3.2015,27.5517
141240.0,1760141240,3.7887,0.8844,329,85.6002,3.3508,27.143
141300.0,1760141300,3.7717,0.9252,329,85.5161,3.4895,27.545
141360.0,1760141360,3.7744,0.7818,329,85.6991,2.9509,27.4485
141420.0,1760141420,3.814,0.8723,330,85.7091,3.3271,27.2848
141480.0,1760141480,3.8169,0.8501,330,85.776,3.2448,27.1332
141540.0,1760141540,3.7969,0.861,330,85.8012,3.2692,26.999
141600.0,1760141600,3.7874,0.8385,330,85.7973,3.1757,27.2597
141660.0,1760141660,3.7914,0.8661,330,85.5882,3.2837,27.5178
141720.0,1760141720,3.8031,0.9508,330,85.6362,3.6159,27.2725
141780.0,1760141780,3.7893,0.8336,330,85.6991,3.1586,27.4214
141840.0,1760141840,3.7973,0.8592,331,85.8597,3.2629,27.1351
141900.0,1760141900,3.7942,0.9391,331,85.772,3.563,27.4553
141960.0,1760141960,3.7882,0.8063,331,85.7397,3.0543,27.1743
142020.0,1760142020,3.7878,0.9187,331,85.6156,3.4799,27.4859
142080.0,1760142080,3.7955,0.8222,331,85.5726,3.1207,27.3321
142140.0,1760142140,3.7833,0.9048,331,85.703,3.423,27.2682
142200.0,1760142200,3.7966,0.8467,331,85.5485,3.2146,27.336
142260.0,1760142260,3.7875,0.8178,332,85.6142,3.0975,27.2659
142320.0,1760142320,3.7933,0.7923,332,85.6208,3.0053,27.1776
142380.0,1760142380,3.8063,0.7572,332,85.7542,2.882,27.6369
142440.0,1760142440,3.7898,0.7848,332,85.5952,2.9741,27.3785
142500.0,1760142500,3.7996,0.8183,332,85.4253,3.1091,27.045
142560.0,1760142560,3.7735,0.7649,332,85.6577,2.8864,27.3263
142620.0,1760142620,3.786,0.7417,332,85.5583,2.8081,27.6236
142680.0,1760142680,3.7911,0.7367,333,85.6146,2.793,27.2926
142740.0,1760142740,3.8098,0.7904,333,85.6012,3.0114,27.7956
142800.0,1760142800,3.7708,0.7934,333,85.5833,2.9917,27.3354
142860.0,1760142860,3.7896,0.6899,333,85.6654,2.6145,27.533
142920.0,1760142920,3.8041,0.6808,333,85.4766,2.5896,27.6406
142980.0,1760142980,3.7819,0.7239,333,85.5549,2.7376,27.5662
143040.0,1760143040,3.7879,0.7718,333,85.6481,2.9236,27.248
143100.0,1760143100,3.7927,0.7431,334,85.5414,2.8182,27.3199
143160.0,1760143160,3.7907,0.6133,334,85.4589,2.3248,27.647
143220.0,1760143220,3.8053,0.6526,334,85.6383,2.4835,27.292
143280.0,1760143280,3.7942,0.6091,334,85.6718,2.3109,27.6218
143340.0,1760143340,3.8024,0.6318,334,85.5755,2.4023,27.3673
143400.0,1760143400,3.7846,0.7148,334,85.4194,2.7051,27.5566
143460.0,1760143460,3.7817,0.5526,334,85.63,2.0899,27.13
143520.0,1760143520,3.7858,0.5319,334,85.4379,2.0136,27.2775
143580.0,1760143580,3.7772,0.5603,335,85.5927,2.1162,27.2555
143640.0,1760143640,3.793,0.6047,335,85.4942,2.2938,27.5199
143700.0,1760143700,3.7841,0.6099,335,85.4696,2.3081,27.5063
143760.0,1760143760,3.7814,0.5892,335,85.5243,2.2278,27.5723
143820.0,1760143820,3.7932,0.6143,335,85.5423,2.33,27.4105
143880.0,1760143880,3.7765,0.4554,335,85.5026,1.7198,27.2042
143940.0,1760143940,3.796,0.5909,335,85.5985,2.2429,27.544
144000.0,1760144000,3.7831,0.5036,336,85.513,1.9051,27.2405
144060.0,1760144060,3.7999,0.5434,336,85.6244,2.0648,27.7028
144120.0,1760144120,3.7841,0.4281,336,85.5657,1.6199,27.3808
144180.0,1760144180,3.7939,0.4818,336,85.4847,1.828,27.3904
144240.0,1760144240,3.7892,0.4806,336,85.4684,1.8211,27.556
144300.0,1760144300,3.7945,0.5136,336,85.4031,1.949,27.4836
144360.0,1760144360,3.7889,0.3635,336,85.5554,1.3773,27.0562
144420.0,1760144420,3.7709,0.4311,337,85.501,1.6257,27.2386
144480.0,1760144480,3.7968,0.362,337,85.3368,1.3744,27.6161
144540.0,1760144540,3.7865,0.4281,337,85.4809,1.621,27.4832
144600.0,1760144600,3.7951,0.4281,337,85.4489,1.6249,27.1392
144660.0,1760144660,3.7951,0.44,337,85.6442,1.6698,27.5645
144720.0,1760144720,3.7792,0.3351,337,85.3791,1.2665,27.3075
144780.0,1760144780,3.7779,0.3944,337,85.3971,1.4899,27.3009
144840.0,1760144840,3.7946,0.4021,338,85.5983,1.5258,27.2622
144900.0,1760144900,3.7851,0.2378,338,85.6152,0.9002,27.5689
144960.0,1760144960,3.7967,0.3365,338,85.4441,1.2775,27.0639
145020.0,1760145020,3.7856,0.3395,338,85.4502,1.2854,27.3011
145080.0,1760145080,3.7981,0.2644,338,85.5471,1.0041,27.4417
145140.0,1760145140,3.791,0.2024,338,85.3086,0.7672,27.693
145200.0,1760145200,3.7899,0.2956,338,85.3429,1.1203,27.572
145260.0,1760145260,3.7839,0.1739,339,85.4662,0.6582,27.204
145320.0,1760145320,3.7908,0.2104,339,85.6096,0.7976,27.7175
145380.0,1760145380,3.7996,0.2027,339,85.4476,0.77,27.1437
145440.0,1760145440,3.7874,0.2257,339,85.4874,0.8549,27.4956
145500.0,1760145500,3.7938,0.1438,339,85.5669,0.5457,27.4839
145560.0,1760145560,3.7894,0.1261,339,85.6415,0.4779,27.2054
145620.0,1760145620,3.7892,0.1504,339,85.4236,0.57,27.55
145680.0,1760145680,3.8055,0.1809,340,85.4651,0.6884,27.3414
145740.0,1760145740,3.8011,0.23,340,85.6089,0.8743,27.632
145800.0,1760145800,3.7886,0.0253,340,85.338,0.0958,26.9707
145860.0,1760145860,3.7911,0.1014,340,85.5386,0.3845,27.476
145920.0,1760145920,3.7812,0.0163,340,85.3715,0.0617,27.2679
145980.0,1760145980,3.787,0.1065,340,85.4576,0.4034,27.662
146040.0,1760146040,3.7918,-0.0064,340,85.4265,-0.0243,27.3526
146100.0,1760146100,3.7971,-0.0083,341,85.3657,-0.0314,27.6223
146160.0,1760146160,3.7962,-0.0191,341,85.3601,-0.0725,27.4922
146220.0,1760146220,3.7782,-0.0085,341,85.4572,-0.0322,27.3663
146280.0,1760146280,3.7995,-0.0036,341,85.511,-0.0138,27.555
146340.0,1760146340,3.7885,-0.0107,341,85.4172,-0.0405,27.5715
146400.0,1760146400,3.7797,-0.0502,341,85.4294,-0.1899,27.5483
146460.0,1760146460,3.8033,-0.1315,341,85.4657,-0.5001,27.0701
146520.0,1760146520,3.8041,-0.0436,341,85.3383,-0.166,27.2714
146580.0,1760146580,3.793,-0.0977,342,85.4713,-0.3705,27.7976
146640.0,1760146640,3.7976,-0.0519,342,85.4736,-0.1973,27.2427
146700.0,1760146700,3.7991,-0.1604,342,85.6123,-0.6093,27.7668
146760.0,1760146760,3.8043,-0.22,342,85.3698,-0.837,27.789
146820.0,1760146820,3.7978,-0.1565,342,85.3591,-0.5943,27.4614
146880.0,1760146880,3.7779,-0.1048,342,85.453,-0.396,27.1759
146940.0,1760146940,3.8115,-0.1764,342,85.4528,-0.6722,27.5281
147000.0,1760147000,3.8017,-0.2091,343,85.3401,-0.7951,28.0935
147060.0,1760147060,3.7862,-0.2574,343,85.3462,-0.9744,27.5536
147120.0,1760147120,3.7816,-0.1406,343,85.4173,-0.5316,27.4837
147180.0,1760147180,3.7966,-0.2945,343,85.3033,-1.1181,27.576
147240.0,1760147240,3.7891,-0.2938,343,85.3321,-1.1131,28.0277
147300.0,1760147300,3.7956,-0.2434,343,85.3675,-0.9239,27.7056
147360.0,1760147360,3.8003,-0.3791,343,85.4353,-1.4406,27.7474
147420.0,1760147420,3.7868,-0.2368,344,85.3025,-0.8967,28.0513
147480.0,1760147480,3.781,-0.2835,344,85.1987,-1.0719,27.9316
147540.0,1760147540,3.7963,-0.2838,344,85.1879,-1.0775,27.642
147600.0,1760147600,3.7876,-0.3149,344,85.2355,-1.1926,27.6158
147660.0,1760147660,3.7946,-0.3647,344,85.2262,-1.384,28.142
147720.0,1760147720,3.7804,-0.4236,344,85.3138,-1.6015,27.9707
147780.0,1760147780,3.7911,-0.3912,344,85.2259,-1.483,27.6414
147840.0,1760147840,3.8012,-0.4465,345,85.2596,-1.6973,27.6488
147900.0,1760147900,3.8004,-0.3869,345,85.2486,-1.4705,27.7444
147960.0,1760147960,3.7868,-0.3843,345,85.27,-1.4551,27.7275
148020.0,1760148020,3.784,-0.364,345,85.4057,-1.3774,27.5599
148080.0,1760148080,3.7958,-0.4324,345,85.3474,-1.6412,27.8138
148140.0,1760148140,3.8013,-0.4177,345,85.2902,-1.5879,27.8481
148200.0,1760148200,3.7998,-0.4917,345,85.2464,-1.8682,28.0085
148260.0,1760148260,3.7909,-0.5134,346,85.243,-1.9464,28.467
148320.0,1760148320,3.7996,-0.4784,346,85.2981,-1.8179,28.057
148380.0,1760148380,3.8121,-0.5339,346,85.3129,-2.0352,28.1312
148440.0,1760148440,3.7988,-0.5134,346,85.1877,-1.9503,28.2602
148500.0,1760148500,3.7811,-0.5921,346,85.2573,-2.2387,28.1838
148560.0,1760148560,3.7989,-0.5951,346,85.0859,-2.2608,28.3237
148620.0,1760148620,3.8185,-0.5311,346,85.2593,-2.028,28.2586
148680.0,1760148680,3.7857,-0.5302,347,85.2972,-2.0073,28.2362
148740.0,1760148740,3.7988,-0.6354,347,85.2076,-2.4137,28.8591
148800.0,1760148800,3.7974,-0.5639,347,85.3691,-2.1414,28.4409
148860.0,1760148860,3.7998,-0.6353,347,85.147,-2.414,28.1095
148920.0,1760148920,3.8016,-0.6189,347,85.2285,-2.3526,28.3967
148980.0,1760148980,3.8112,-0.5597,347,85.2018,-2.1331,28.127
149040.0,1760149040,3.801,-0.6008,347,85.1901,-2.2838,28.4175
149100.0,1760149100,3.8132,-0.6119,348,85.1824,-2.3334,28.0721
149160.0,1760149160,3.7997,-0.5666,348,85.1935,-2.1528,28.0994
149220.0,1760149220,3.798,-0.7073,348,85.2461,-2.6865,28.5124
149280.0,1760149280,3.7954,-0.7314,348,85.2817,-2.7758,28.6724
149340.0,1760149340,3.7837,-0.7279,348,85.1645,-2.7543,28.5807
149400.0,1760149400,3.8053,-0.7141,348,85.223,-2.7173,28.65
149460.0,1760149460,3.8228,-0.8285,348,85.0947,-3.167,28.6554
149520.0,1760149520,3.8078,-0.7303,348,85.2051,-2.7806,28.5466
149580.0,1760149580,3.8098,-0.7561,349,85.0758,-2.8804,28.4421
149640.0,1760149640,3.7999,-0.6984,349,85.2169,-2.6538,28.6694
149700.0,1760149700,3.8024,-0.7285,349,85.2993,-2.77,28.7459
149760.0,1760149760,3.8141,-0.7845,349,85.1054,-2.9921,28.5831
149820.0,1760149820,3.8239,-0.7331,349,84.9324,-2.8032,28.5413
149880.0,1760149880,3.8197,-0.7343,349,85.0566,-2.8048,28.894
149940.0,1760149940,3.8139,-0.8166,349,85.1916,-3.1144,28.6475
150000.0,1760150000,3.8063,-0.8103,350,85.1298,-3.0842,28.6717
150060.0,1760150060,3.8083,-0.9041,350,85.0979,-3.4433,28.8386
150120.0,1760150120,3.7994,-0.8544,350,85.1511,-3.2463,28.6925
150180.0,1760150180,3.7926,-0.8438,350,85.1015,-3.2003,28.5495
150240.0,1760150240,3.7965,-0.8096,350,85.1525,-3.0735,28.7719
150300.0,1760150300,3.8085,-0.8669,350,85.1208,-3.3016,28.7444
150360.0,1760150360,3.8057,-0.8514,350,85.1612,-3.2403,29.1183
150420.0,1760150420,3.7939,-0.8929,351,85.0603,-3.3875,28.9508
150480.0,1760150480,3.8088,-0.8287,351,85.0961,-3.1564,28.6327
150540.0,1760150540,3.8059,-0.8214,351,84.9911,-3.1262,28.9018
150600.0,1760150600,3.7976,-0.8278,351,84.9596,-3.1435,28.8327
150660.0,1760150660,3.807,-0.8522,351,85.1362,-3.2443,29.0626
150720.0,1760150720,3.8073,-0.9346,351,85.0088,-3.5581,28.7717
150780.0,1760150780,3.8049,-0.893,351,85.0477,-3.3977,28.8911
150840.0,1760150840,3.8205,-0.8866,352,84.985,-3.3871,28.8385
150900.0,1760150900,3.7923,-0.8903,352,84.92,-3.3764,28.883
150960.0,1760150960,3.7921,-0.8701,352,84.9595,-3.2997,28.6882
151020.0,1760151020,3.813,-0.8061,352,85.0651,-3.0736,28.9392
151080.0,1760151080,3.814,-0.84,352,84.9863,-3.2038,28.9447
151140.0,1760151140,3.8166,-0.933,352,84.7965,-3.5608,29.2026
151200.0,1760151200,3.8081,-0.8524,352,84.9078,-3.2461,28.8891
151260.0,1760151260,3.8055,-0.8568,353,85.0591,-3.2607,28.8222
151320.0,1760151320,3.8143,-0.9314,353,84.8909,-3.5525,29.1321
151380.0,1760151380,3.8097,-0.8506,353,84.7554,-3.2406,28.7608
151440.0,1760151440,3.8315,-0.9028,353,85.0423,-3.4592,29.1884
151500.0,1760151500,3.8127,-0.9668,353,84.9368,-3.6861,29.2491
151560.0,1760151560,3.8155,-0.8748,353,84.8679,-3.3378,29.2203
151620.0,1760151620,3.8411,-0.8877,353,84.8351,-3.4097,29.0645
151680.0,1760151680,3.8154,-0.9107,354,84.9427,-3.4745,28.9202
151740.0,1760151740,3.8227,-0.9016,354,84.804,-3.4466,29.042
151800.0,1760151800,3.8247,-0.9359,354,84.9304,-3.5796,29.1336
151860.0,1760151860,3.8257,-0.8694,354,84.8731,-3.3262,28.9023
151920.0,1760151920,3.8216,-0.9019,354,84.8405,-3.4465,29.3168
151980.0,1760151980,3.821,-0.8908,354,84.8237,-3.4039,29.1673
152040.0,1760152040,3.8204,-0.8805,354,84.7892,-3.3639,28.8745
152100.0,1760152100,3.8145,-0.9551,355,84.8779,-3.6431,29.499
152160.0,1760152160,3.8232,-0.9408,355,84.7161,-3.5967,29.1404
152220.0,1760152220,3.8403,-1.005,355,84.6467,-3.8596,28.9634
152280.0,1760152280,3.8335,-0.8645,355,84.8166,-3.314,28.9136
152340.0,1760152340,3.8248,-0.9513,355,84.809,-3.6385,29.4565
152400.0,1760152400,3.8307,-0.8818,355,84.788,-3.3778,29.4782
152460.0,1760152460,3.8139,-0.8673,355,84.7732,-3.3078,29.3133
152520.0,1760152520,3.8201,-0.8529,355,84.7059,-3.2583,29.3736
152580.0,1760152580,3.833,-0.9402,356,84.7855,-3.6039,29.4328
152640.0,1760152640,3.8385,-0.88,356,84.7099,-3.3779,29.2624
152700.0,1760152700,3.8162,-0.7897,356,84.6655,-3.0136,29.1544
152760.0,1760152760,3.8196,-0.7837,356,84.6705,-2.9935,29.2016
152820.0,1760152820,3.8476,-0.816,356,84.848,-3.1398,29.2765
152880.0,1760152880,3.8256,-0.8443,356,84.5385,-3.2299,29.0133
152940.0,1760152940,3.8442,-0.9069,356,84.7083,-3.4863,29.3678
153000.0,1760153000,3.8276,-0.816,357,84.5249,-3.1232,29.4502
153060.0,1760153060,3.829,-0.8548,357,84.6416,-3.2731,29.158
153120.0,1760153120,3.8238,-0.8137,357,84.6065,-3.1113,29.1134
153180.0,1760153180,3.8361,-0.8679,357,84.4653,-3.3292,29.3244
153240.0,1760153240,3.8416,-0.8392,357,84.6542,-3.2238,29.0859
153300.0,1760153300,3.8178,-0.8164,357,84.5837,-3.1169,28.9439
153360.0,1760153360,3.8244,-0.8061,357,84.4371,-3.083,29.4383
153420.0,1760153420,3.8386,-0.7874,358,84.6632,-3.0225,29.1131
153480.0,1760153480,3.8288,-0.8344,358,84.7018,-3.1948,29.2543
153540.0,1760153540,3.8257,-0.8658,358,84.6973,-3.3121,29.1633
153600.0,1760153600,3.8406,-0.7103,358,84.5978,-2.728,29.4259
153660.0,1760153660,3.8419,-0.6598,358,84.5638,-2.5348,29.3103
153720.0,1760153720,3.8273,-0.7544,358,84.6574,-2.8872,29.1768
153780.0,1760153780,3.8344,-0.8352,358,84.6768,-3.2026,29.0632
153840.0,1760153840,3.8204,-0.7997,359,84.624,-3.0553,29.2109
153900.0,1760153900,3.8231,-0.7275,359,84.4491,-2.7811,29.346
153960.0,1760153960,3.8342,-0.6775,359,84.5317,-2.5976,29.2392
154020.0,1760154020,3.8338,-0.7966,359,84.5419,-3.054,29.3281
154080.0,1760154080,3.8233,-0.7334,359,84.3532,-2.804,29.3075
154140.0,1760154140,3.8271,-0.7084,359,84.5267,-2.7111,29.4064
154200.0,1760154200,3.8248,-0.6658,359,84.6622,-2.5464,29.2216
154260.0,1760154260,3.8397,-0.7168,360,84.5228,-2.7522,29.3702
154320.0,1760154320,3.8162,-0.7682,360,84.5808,-2.9316,29.1334
154380.0,1760154380,3.8257,-0.6492,360,84.4689,-2.4835,29.7557
154440.0,1760154440,3.8174,-0.614,360,84.4397,-2.344,29.1694
154500.0,1760154500,3.8408,-0.6642,360,84.4675,-2.5512,29.3164
154560.0,1760154560,3.8185,-0.6295,360,84.3631,-2.4037,29.3705
154620.0,1760154620,3.8372,-0.6629,360,84.3427,-2.5439,29.2111
154680.0,1760154680,3.8546,-0.6708,361,84.5126,-2.5857,29.3104
154740.0,1760154740,3.8554,-0.5663,361,84.5126,-2.1833,29.2336
154800.0,1760154800,3.82,-0.5872,361,84.3151,-2.2431,29.0776
154860.0,1760154860,3.8422,-0.5708,361,84.4635,-2.1932,29.3443
154920.0,1760154920,3.8293,-0.5088,361,84.3707,-1.9485,28.8864
154980.0,1760154980,3.8278,-0.6251,361,84.3965,-2.3929,29.669
155040.0,1760155040,3.839,-0.5883,361,84.3979,-2.2584,29.4567
155100.0,1760155100,3.853,-0.5409,362,84.4324,-2.0841,29.3972
155160.0,1760155160,3.8468,-0.565,362,84.3513,-2.1733,28.9504
155220.0,1760155220,3.8345,-0.4854,362,84.4493,-1.8613,29.0847
155280.0,1760155280,3.8486,-0.5216,362,84.3532,-2.0075,29.5591
155340.0,1760155340,3.8196,-0.5494,362,84.3703,-2.0985,30.1428
155400.0,1760155400,3.8343,-0.4839,362,84.2457,-1.8553,29.5081
155460.0,1760155460,3.8352,-0.4659,362,84.4772,-1.7868,29.4711
155520.0,1760155520,3.8439,-0.4148,363,84.3342,-1.5944,29.3369
155580.0,1760155580,3.8415,-0.4288,363,84.3458,-1.6474,29.0826
155640.0,1760155640,3.8416,-0.4123,363,84.1523,-1.5839,29.4468
155700.0,1760155700,3.8419,-0.4061,363,84.2074,-1.5601,29.0315
155760.0,1760155760,3.845,-0.4181,363,84.3646,-1.6077,29.0282
155820.0,1760155820,3.8502,-0.431,363,84.2808,-1.6596,29.0348
155880.0,1760155880,3.8457,-0.3672,363,84.0972,-1.412,29.4424
155940.0,1760155940,3.8429,-0.3846,363,84.3259,-1.4778,29.2585
156000.0,1760156000,3.8495,-0.2696,364,84.1918,-1.0378,29.207
156060.0,1760156060,3.8548,-0.2731,364,84.3408,-1.0526,29.1953
156120.0,1760156120,3.8407,-0.2945,364,84.2136,-1.1311,28.9991
156180.0,1760156180,3.8462,-0.2931,364,84.2297,-1.1274,29.0978
156240.0,1760156240,3.8591,-0.3023,364,84.3004,-1.1664,29.1238
156300.0,1760156300,3.8359,-0.3466,364,84.1271,-1.3297,29.011
156360.0,1760156360,3.8653,-0.28,364,84.1124,-1.0824,29.1466
156420.0,1760156420,3.8345,-0.2497,365,84.169,-0.9576,29.0156
156480.0,1760156480,3.8451,-0.2288,365,84.244,-0.8798,29.3393
156540.0,1760156540,3.8385,-0.2022,365,84.0644,-0.7763,29.3432
156600.0,1760156600,3.8701,-0.165,365,84.0306,-0.6386,28.9311
156660.0,1760156660,3.8445,-0.231,365,84.2231,-0.8881,29.1918
156720.0,1760156720,3.8442,-0.2158,365,84.1022,-0.8296,29.6187
156780.0,1760156780,3.8459,-0.0943,365,84.1124,-0.3627,28.9626
156840.0,1760156840,3.8502,-0.1135,366,83.9887,-0.4368,29.2678
156900.0,1760156900,3.8468,-0.1567,366,84.0763,-0.6026,29.2465
156960.0,1760156960,3.8493,-0.1275,366,84.1236,-0.491,29.4291
157020.0,1760157020,3.816,-0.1124,366,84.1922,-0.4288,29.2658
157080.0,1760157080,3.8514,-0.0907,366,84.0497,-0.3491,29.1115
157140.0,1760157140,3.8523,-0.0536,366,84.2377,-0.2064,29.1897
157200.0,1760157200,3.8618,0.0646,366,84.0442,0.2494,29.2097
157260.0,1760157260,3.8648,-0.0376,367,84.0381,-0.1454,29.1618
157320.0,1760157320,3.8509,0.0011,367,84.2097,0.0042,28.8953
157380.0,1760157380,3.8607,-0.1013,367,84.0976,-0.3911,29.4961
157440.0,1760157440,3.8415,-0.0261,367,84.0306,-0.1004,29.4087
157500.0,1760157500,3.8606,0.0746,367,84.0564,0.2881,29.0336
157560.0,1760157560,3.848,0.0484,367,84.1713,0.1862,29.1693
157620.0,1760157620,3.8422,-0.1761,367,84.1746,-0.6766,29.2947
157680.0,1760157680,3.8515,0.0921,368,83.9862,0.3548,29.0493
157740.0,1760157740,3.8679,0.1694,368,84.0425,0.6551,28.977
157800.0,1760157800,3.856,-0.0113,368,84.0476,-0.0436,29.0978
157860.0,1760157860,3.8689,0.1794,368,83.956,0.6943,29.3031
157920.0,1760157920,3.847,-0.0202,368,84.025,-0.0775,28.9666
157980.0,1760157980,3.8652,0.1803,368,84.0245,0.6968,29.4262
