Test Time / s,Unix Time / s,Voltage / V,Current / A,Cycle Count / 1,Capacity / %,Power / W,Ambient Temperature / degC
33390.0,1760033390,3.8208,0.4724,389,84.4104,1.8049,30.3786
33420.0,1760033420,3.8456,0.4267,390,84.2867,1.6409,30.4159
33450.0,1760033450,3.8252,0.2617,390,84.3554,1.0013,30.564
33480.0,1760033480,3.8318,0.3417,390,84.3471,1.3095,30.4586
33510.0,1760033510,3.8263,0.2752,391,84.2802,1.0532,30.2377
33540.0,1760033540,3.8163,0.2456,391,84.2434,0.9374,29.8099
33570.0,1760033570,3.8292,0.1572,391,84.2441,0.602,30.4023
33600.0,1760033600,3.8275,0.0978,392,84.1143,0.3745,30.5193
33630.0,1760033630,3.814,0.0951,392,84.3006,0.3627,29.8904
33660.0,1760033660,3.7892,0.0451,393,84.2228,0.1708,30.0762
33690.0,1760033690,3.8239,0.0438,393,84.0148,0.1674,30.1698
33720.0,1760033720,3.8223,0.039,393,84.1344,0.1492,29.9308
33750.0,1760033750,3.8267,-0.0887,394,84.0139,-0.3393,29.7918
33780.0,1760033780,3.8441,-0.0391,394,84.2655,-0.1504,30.02
33810.0,1760033810,3.8047,-0.0829,394,84.0135,-0.3155,29.9964
33840.0,1760033840,3.8264,-0.1011,395,84.0138,-0.3868,30.1567
33870.0,1760033870,3.8246,-0.1315,395,84.0815,-0.503,29.7837
33900.0,1760033900,3.8228,-0.2144,395,84.0219,-0.8194,30.3846
33930.0,1760033930,3.8012,-0.3037,396,83.971,-1.1544,30.5279
33960.0,1760033960,3.8274,-0.2939,396,83.902,-1.1247,29.9861
33990.0,1760033990,3.8094,-0.4649,396,84.0295,-1.7711,30.6082
34020.0,1760034020,3.8,-0.3001,397,83.8921,-1.1405,30.1027
34050.0,1760034050,3.8128,-0.377,397,83.8962,-1.4373,30.45
34080.0,1760034080,3.7957,-0.4688,397,83.7525,-1.7794,30.6546
34110.0,1760034110,3.8128,-0.3973,398,83.8085,-1.5149,30.3109
34140.0,1760034140,3.7951,-0.4243,398,83.8654,-1.6104,29.9947
34170.0,1760034170,3.8188,-0.4546,398,83.8372,-1.7362,29.8669
34200.0,1760034200,3.7876,-0.5532,399,83.7377,-2.0952,30.269
34230.0,1760034230,3.8024,-0.599,399,83.795,-2.2777,30.4411
34260.0,1760034260,3.8105,-0.6879,400,83.7509,-2.6213,30.4889
34290.0,1760034290,3.7937,-0.6864,400,83.5915,-2.604,30.6809
34320.0,1760034320,3.7959,-0.6309,400,83.6976,-2.3948,30.5903
34350.0,1760034350,3.7967,-0.6535,401,83.6872,-2.4813,30.5881
34380.0,1760034380,3.8031,-0.7186,401,83.7353,-2.7329,30.1091
34410.0,1760034410,3.7964,-0.7479,401,83.605,-2.8394,30.4768
34440.0,1760034440,3.7858,-0.6471,402,83.6096,-2.4496,30.4435
34470.0,1760034470,3.7858,-0.7765,402,83.7047,-2.9398,30.4822
34500.0,1760034500,3.8052,-0.7927,402,83.5958,-3.0163,30.1362
34530.0,1760034530,3.7866,-0.8895,403,83.5964,-3.3682,30.9258
34560.0,1760034560,3.7718,-0.8038,403,83.5747,-3.0316,30.3134
34590.0,1760034590,3.7817,-0.9656,403,83.6063,-3.6517,30.7469
34620.0,1760034620,3.79,-0.8675,404,83.4693,-3.2877,30.304
34650.0,1760034650,3.7843,-0.813,404,83.4681,-3.0765,30.3167
34680.0,1760034680,3.781,-0.9125,404,83.4131,-3.4503,30.8922
34710.0,1760034710,3.7777,-0.8738,405,83.3134,-3.3009,30.2509
34740.0,1760034740,3.7751,-0.9118,405,83.3757,-3.4419,30.3164
34770.0,1760034770,3.7696,-0.8404,405,83.2028,-3.1682,30.4227
34800.0,1760034800,3.7809,-0.8542,406,83.471,-3.2298,30.5537
34830.0,1760034830,3.7885,-0.8924,406,83.2735,-3.3808,30.4406
34860.0,1760034860,3.7837,-0.8441,407,83.3426,-3.1938,30.4254
34890.0,1760034890,3.7834,-0.8687,407,83.3057,-3.2868,30.4787
34920.0,1760034920,3.7774,-0.7958,407,83.3484,-3.0061,30.3581
34950.0,1760034950,3.7864,-0.9491,408,83.0591,-3.5938,30.7775
34980.0,1760034980,3.7903,-0.8496,408,83.3579,-3.2201,30.2926
35010.0,1760035010,3.7895,-0.8424,408,83.3683,-3.1924,30.3921
35040.0,1760035040,3.774,-0.8124,409,83.3472,-3.0659,30.7013
35070.0,1760035070,3.788,-0.8765,409,83.2108,-3.3203,30.4467
35100.0,1760035100,3.7704,-0.883,409,83.2361,-3.3293,29.9698
35130.0,1760035130,3.8048,-0.8063,410,83.3449,-3.0679,30.2417
35160.0,1760035160,3.7808,-0.8141,410,83.1935,-3.0778,30.0924
35190.0,1760035190,3.7718,-0.8107,410,83.3068,-3.0578,30.1101
35220.0,1760035220,3.7752,-0.7311,411,83.2151,-2.7601,30.2686
35250.0,1760035250,3.7737,-0.7499,411,83.1492,-2.8299,30.4162
35280.0,1760035280,3.775,-0.676,411,83.0901,-2.5519,30.047
35310.0,1760035310,3.7899,-0.7395,412,83.1861,-2.8026,30.1075
35340.0,1760035340,3.7866,-0.6453,412,83.1107,-2.4434,29.9717
35370.0,1760035370,3.7499,-0.669,412,83.2745,-2.5085,30.4102
35400.0,1760035400,3.7819,-0.6805,413,83.1924,-2.5736,30.2104
35430.0,1760035430,3.786,-0.5753,413,83.046,-2.1781,30.2087
35460.0,1760035460,3.7744,-0.6455,414,83.1555,-2.4364,30.085
35490.0,1760035490,3.7672,-0.4834,414,83.0601,-1.8211,29.6722
35520.0,1760035520,3.7844,-0.4913,414,83.0664,-1.8591,30.0146
35550.0,1760035550,3.7747,-0.4672,415,83.106,-1.7637,29.5902
35580.0,1760035580,3.7584,-0.4286,415,83.0301,-1.6108,29.6821
35610.0,1760035610,3.7896,-0.4371,415,83.0747,-1.6566,29.8067
35640.0,1760035640,3.7807,-0.351,416,83.1699,-1.3271,29.5285
35670.0,1760035670,3.7952,-0.3489,416,83.1118,-1.3241,29.7043
35700.0,1760035700,3.7806,-0.3416,416,83.0462,-1.2915,29.6606
35730.0,1760035730,3.7792,-0.285,417,83.1295,-1.0771,29.7558
35760.0,1760035760,3.7686,-0.3166,417,83.2012,-1.1932,29.462
35790.0,1760035790,3.7722,-0.127,417,83.1287,-0.479,29.4471
35820.0,1760035820,3.7751,-0.2638,418,83.0306,-0.996,29.4761
35850.0,1760035850,3.7784,-0.2013,418,83.0834,-0.7606,29.4152
35880.0,1760035880,3.7697,-0.0654,418,83.0006,-0.2464,29.3944
35910.0,1760035910,3.798,-0.0638,419,83.0,-0.2422,29.2402
35940.0,1760035940,3.7839,-0.0018,419,83.0,-0.0067,29.0443
35970.0,1760035970,3.793,0.0744,420,83.1189,0.2823,29.4383
